licence_num,value
102使字第0307號,臺北市北投區桃源段三小段0014-0000號
102使字第0307號,臺北市北投區桃源段三小段0036-0000號
102使字第0307號,臺北市北投區桃源段三小段0025-0000號
102使字第0307號,臺北市北投區桃源段三小段0029-0000號
102使字第0307號,臺北市北投區桃源段三小段0030-0000號
102使字第0307號,臺北市北投區桃源段三小段0042-0000號
102使字第0307號,臺北市北投區桃源段三小段0062-0001號
102使字第0307號,臺北市北投區桃源段三小段0035-0000號
102使字第0307號,臺北市北投區桃源段三小段0058-0000號
102使字第0307號,臺北市北投區桃源段三小段0060-0000號
102使字第0307號,臺北市北投區桃源段三小段0137-0000號
102使字第0307號,臺北市北投區桃源段三小段0003-0000號
102使字第0307號,臺北市北投區桃源段三小段0139-0000號
102使字第0307號,臺北市北投區桃源段三小段0134-0001號
102使字第0307號,臺北市北投區桃源段三小段0033-0000號
102使字第0307號,臺北市北投區桃源段三小段0002-0000號
102使字第0307號,臺北市北投區桃源段三小段0061-0000號
102使字第0307號,臺北市北投區桃源段三小段0136-0000號
102使字第0307號,臺北市北投區桃源段三小段0063-0000號
102使字第0307號,臺北市北投區桃源段三小段0034-0000號
102使字第0307號,臺北市北投區桃源段三小段0021-0000號
102使字第0308號,臺北市內湖區東湖段五小段0375-0000號
102使字第0309號,臺北市中正區城中段二小段0170-0000號
102使字第0310號,臺北市北投區豐年段四小段0434-0000號
102使字第0311號,臺北市北投區豐年段一小段0420-0000號
102使字第0312號,臺北市文山區華興段三小段0141-0003號
102使字第0312號,臺北市文山區華興段三小段0141-0000號
102使字第0313號,臺北市信義區雅祥段一小段0153-0000號
102使字第0314號,臺北市內湖區碧湖段三小段0216-0000號
102使字第0315號,臺北市內湖區康寧段一小段0426-0000號
102使字第0316號,臺北市內湖區碧湖段四小段0832-0000號
102使字第0317號,臺北市士林區百齡段二小段0059-0000號
102使字第0318號,臺北市中山區正義段一小段0351-0000號
102使字第0319號,臺北市內湖區潭美段五小段0153-0000號
102使字第0320號,臺北市松山區寶清段七小段0717-0000號
102使字第0321號,臺北市內湖區文德段五小段0043-0000號
102使字第0322號,臺北市文山區木柵段一小段0857-0000號
102使字第0323號,臺北市南港區中南段三小段0134-0010號
102使字第0323號,臺北市南港區中南段二小段0329-0002號
102使字第0323號,臺北市南港區中南段二小段0378-0012號
102使字第0323號,臺北市南港區中南段三小段0134-0003號
102使字第0323號,臺北市南港區中南段二小段0380-0004號
102使字第0323號,臺北市南港區中南段二小段0376-0000號
102使字第0323號,臺北市南港區中南段三小段0139-0000號
102使字第0323號,臺北市南港區中南段二小段0379-0004號
102使字第0323號,臺北市南港區中南段三小段0132-0000號
102使字第0323號,臺北市南港區中南段二小段0385-0000號
102使字第0323號,臺北市南港區中南段二小段0380-0010號
102使字第0323號,臺北市南港區中南段三小段0134-0011號
102使字第0323號,臺北市南港區中南段二小段0380-0006號
102使字第0323號,臺北市南港區中南段三小段0131-0001號
102使字第0323號,臺北市南港區中南段二小段0366-0008號
102使字第0323號,臺北市南港區中南段三小段0128-0001號
102使字第0323號,臺北市南港區中南段二小段0379-0007號
102使字第0323號,臺北市南港區中南段二小段0379-0003號
102使字第0323號,臺北市南港區中南段三小段0126-0000號
102使字第0323號,臺北市南港區中南段二小段0370-0000號
102使字第0323號,臺北市南港區中南段二小段0372-0000號
102使字第0323號,臺北市南港區中南段三小段0134-0014號
102使字第0323號,臺北市南港區中南段二小段0380-0007號
102使字第0323號,臺北市南港區中南段三小段0107-0000號
102使字第0323號,臺北市南港區中南段二小段0380-0016號
102使字第0323號,臺北市南港區中南段二小段0379-0008號
102使字第0323號,臺北市南港區中南段二小段0379-0005號
102使字第0323號,臺北市南港區中南段二小段0380-0005號
102使字第0323號,臺北市南港區中南段三小段0138-0000號
102使字第0323號,臺北市南港區中南段三小段0134-0004號
102使字第0323號,臺北市南港區中南段二小段0380-0014號
102使字第0323號,臺北市南港區中南段二小段0366-0007號
102使字第0323號,臺北市南港區中南段三小段0125-0000號
102使字第0323號,臺北市南港區中南段三小段0134-0009號
102使字第0323號,臺北市南港區中南段二小段0379-0002號
102使字第0323號,臺北市南港區中南段二小段0380-0012號
102使字第0323號,臺北市南港區中南段三小段0120-0000號
102使字第0323號,臺北市南港區中南段二小段0380-0011號
102使字第0323號,臺北市南港區中南段三小段0133-0000號
102使字第0323號,臺北市南港區中南段二小段0324-0011號
102使字第0323號,臺北市南港區中南段二小段0378-0005號
102使字第0323號,臺北市南港區中南段二小段0366-0002號
102使字第0323號,臺北市南港區中南段二小段0356-0006號
102使字第0323號,臺北市南港區中南段二小段0378-0001號
102使字第0323號,臺北市南港區中南段二小段0428-0000號
102使字第0323號,臺北市南港區中南段三小段0133-0003號
102使字第0323號,臺北市南港區中南段二小段0374-0000號
102使字第0323號,臺北市南港區中南段二小段0380-0003號
102使字第0323號,臺北市南港區中南段二小段0374-0005號
102使字第0323號,臺北市南港區中南段三小段0133-0004號
102使字第0323號,臺北市南港區中南段三小段0134-0000號
102使字第0323號,臺北市南港區中南段二小段0424-0000號
102使字第0323號,臺北市南港區中南段三小段0134-0002號
102使字第0323號,臺北市南港區中南段二小段0353-0001號
102使字第0323號,臺北市南港區中南段三小段0133-0001號
102使字第0323號,臺北市南港區中南段二小段0371-0000號
102使字第0323號,臺北市南港區中南段二小段0468-0001號
102使字第0323號,臺北市南港區中南段三小段0128-0000號
102使字第0323號,臺北市南港區中南段三小段0118-0000號
102使字第0323號,臺北市南港區中南段三小段0133-0005號
102使字第0323號,臺北市南港區中南段二小段0356-0017號
102使字第0323號,臺北市南港區中南段三小段0142-0002號
102使字第0323號,臺北市南港區中南段二小段0379-0006號
102使字第0323號,臺北市南港區中南段二小段0329-0004號
102使字第0323號,臺北市南港區中南段三小段0131-0000號
102使字第0323號,臺北市南港區中南段二小段0369-0000號
102使字第0323號,臺北市南港區中南段三小段0112-0000號
102使字第0323號,臺北市南港區中南段三小段0113-0000號
102使字第0323號,臺北市南港區中南段二小段0378-0002號
102使字第0323號,臺北市南港區中南段二小段0425-0000號
102使字第0323號,臺北市南港區中南段二小段0374-0001號
102使字第0323號,臺北市南港區中南段三小段0134-0006號
102使字第0324號,臺北市士林區芝蘭段二小段0236-0000號
102使字第0325號,臺北市大安區仁愛段四小段0410-0001號
102使字第0325號,臺北市大安區仁愛段四小段0410-0000號
102使字第0326號,臺北市信義區永春段三小段0001-0005號
102使字第0326號,臺北市信義區永春段三小段0004-0000號
102使字第0327號,臺北市松山區中坡段0170-0000號
102使字第0327號,臺北市松山區中坡段0169-0000號
102使字第0328號,臺北市文山區興隆段二小段0226-0004號
102使字第0329號,臺北市中正區南海段二小段0468-0005號
102使字第0329號,臺北市中正區南海段二小段0468-0002號
102使字第0330號,臺北市大同區延平段三小段0575-0000號
102使字第0330號,臺北市大同區延平段三小段0575-0001號
102使字第0330號,臺北市大同區延平段三小段0576-0000號
102使字第0331號,臺北市士林區平等段一小段0332-0002號
102使字第0332號,臺北市北投區新民段二小段0491-0000號
102使字第0332號,臺北市北投區新民段二小段0492-0001號
102使字第0332號,臺北市北投區開明段二小段0005-0005號
102使字第0332號,臺北市北投區新民段二小段0490-0001號
102使字第0332號,臺北市北投區新民段二小段0490-0000號
102使字第0333號,臺北市大安區金華段一小段0259-0000號
102使字第0333號,臺北市大安區金華段一小段0259-0002號
102使字第0333號,臺北市大安區金華段一小段0259-0003號
102使字第0333號,臺北市大安區金華段一小段0278-0000號
102使字第0334號,臺北市大安區辛亥段五小段0159-0000號
102使字第0334號,臺北市大安區辛亥段五小段0155-0001號
102使字第0334號,臺北市大安區辛亥段五小段0169-0000號
102使字第0334號,臺北市大安區辛亥段五小段0154-0001號
102使字第0334號,臺北市大安區辛亥段五小段0157-0001號
102使字第0334號,臺北市大安區辛亥段五小段0171-0002號
102使字第0334號,臺北市大安區辛亥段五小段0158-0000號
102使字第0334號,臺北市大安區辛亥段五小段0166-0000號
102使字第0334號,臺北市大安區辛亥段五小段0182-0000號
102使字第0334號,臺北市大安區辛亥段五小段0173-0002號
102使字第0334號,臺北市大安區辛亥段五小段0183-0002號
102使字第0334號,臺北市大安區辛亥段五小段0094-0003號
102使字第0334號,臺北市大安區辛亥段五小段0181-0007號
102使字第0334號,臺北市大安區辛亥段五小段0168-0000號
102使字第0334號,臺北市大安區辛亥段五小段0165-0000號
102使字第0334號,臺北市大安區辛亥段五小段0170-0000號
102使字第0334號,臺北市大安區辛亥段五小段0154-0004號
102使字第0334號,臺北市大安區辛亥段五小段0167-0000號
102使字第0334號,臺北市大安區辛亥段五小段0164-0000號
102使字第0334號,臺北市大安區辛亥段五小段0156-0001號
102使字第0334號,臺北市大安區辛亥段五小段0163-0000號
102使字第0334號,臺北市大安區辛亥段五小段0172-0002號
102使字第0334號,臺北市大安區辛亥段五小段0154-0003號
102使字第0334號,臺北市大安區辛亥段五小段0175-0001號
102使字第0334號,臺北市大安區辛亥段五小段0138-0007號
102使字第0335號,臺北市內湖區潭美段五小段0059-0000號
102使字第0336號,臺北市文山區興福段0507-0000號
102使字第0336號,臺北市文山區興福段0508-0009號
102使字第0336號,臺北市文山區興福段0508-0011號
102使字第0336號,臺北市文山區興福段0508-0001號
102使字第0336號,臺北市文山區興福段0508-0010號
102使字第0336號,臺北市文山區興福段0508-0003號
102使字第0336號,臺北市文山區興福段0508-0005號
102使字第0336號,臺北市文山區興福段0508-0012號
102使字第0336號,臺北市文山區興福段0508-0004號
102使字第0337號,臺北市文山區興安段三小段0253-0000號
102使字第0338號,臺北市南港區中南段二小段0256-0005號
102使字第0338號,臺北市南港區中南段二小段0530-0000號
102使字第0338號,臺北市南港區中南段二小段0525-0000號
102使字第0338號,臺北市南港區中南段二小段0531-0000號
102使字第0338號,臺北市南港區中南段二小段0200-0000號
102使字第0338號,臺北市南港區中南段二小段0564-0000號
102使字第0338號,臺北市南港區中南段二小段0575-0000號
102使字第0339號,臺北市中山區中山段一小段0449-0000號
102使字第0666號,臺北市中山區榮星段二小段0679-0002號
102使字第0666號,臺北市中山區榮星段二小段0678-0000號
103使字第0001號,臺北市內湖區康寧段一小段0186-0000號
103使字第0002號,臺北市南港區新光段一小段0137-0001號
103使字第0002號,臺北市南港區新光段一小段0122-0006號
103使字第0002號,臺北市南港區新光段一小段0137-0003號
103使字第0002號,臺北市南港區新光段一小段0141-0000號
103使字第0002號,臺北市南港區新光段一小段0128-0007號
103使字第0002號,臺北市南港區新光段一小段0128-0011號
103使字第0002號,臺北市南港區新光段一小段0119-0004號
103使字第0002號,臺北市南港區新光段一小段0139-0000號
103使字第0002號,臺北市南港區新光段一小段0137-0002號
103使字第0002號,臺北市南港區新光段一小段0116-0001號
103使字第0002號,臺北市南港區新光段一小段0137-0004號
103使字第0002號,臺北市南港區新光段一小段0138-0001號
103使字第0002號,臺北市南港區新光段一小段0140-0000號
103使字第0002號,臺北市南港區新光段一小段0115-0001號
103使字第0002號,臺北市南港區新光段一小段0136-0000號
103使字第0002號,臺北市南港區新光段一小段0128-0012號
103使字第0002號,臺北市南港區新光段一小段0122-0005號
103使字第0002號,臺北市南港區新光段一小段0119-0001號
103使字第0002號,臺北市南港區新光段一小段0141-0003號
103使字第0002號,臺北市南港區新光段一小段0128-0008號
103使字第0003號,臺北市大同區延平段三小段0238-0000號
103使字第0003號,臺北市大同區延平段三小段0239-0000號
103使字第0003號,臺北市大同區延平段三小段0238-0001號
103使字第0003號,臺北市大同區延平段三小段0238-0002號
103使字第0004號,臺北市內湖區西湖段四小段0194-0000號
103使字第0005號,臺北市中山區正義段二小段0495-0000號
103使字第0006號,臺北市大安區金華段四小段0030-0000號
103使字第0007號,臺北市文山區萬慶段一小段0380-0000號
103使字第0007號,臺北市文山區萬慶段一小段0373-0000號
103使字第0007號,臺北市文山區萬慶段一小段0378-0000號
103使字第0007號,臺北市文山區萬慶段一小段0379-0001號
103使字第0007號,臺北市文山區萬慶段一小段0374-0000號
103使字第0007號,臺北市文山區萬慶段一小段0377-0000號
103使字第0007號,臺北市文山區萬慶段一小段0381-0000號
103使字第0007號,臺北市文山區萬慶段一小段0373-0001號
103使字第0007號,臺北市文山區萬慶段一小段0379-0000號
103使字第0007號,臺北市文山區萬慶段一小段0375-0000號
103使字第0007號,臺北市文山區萬慶段一小段0376-0000號
103使字第0007號,臺北市文山區萬慶段一小段0380-0001號
103使字第0008號,臺北市中正區公園段三小段0311-0000號
103使字第0008號,臺北市中正區公園段三小段0312-0000號
103使字第0009號,臺北市內湖區潭美段四小段0025-0000號
103使字第0010號,臺北市信義區吳興段三小段0849-0000號
103使字第0011號,臺北市士林區平等段三小段0579-0000號
103使字第0012號,臺北市大安區辛亥段五小段0219-0000號
103使字第0013號,臺北市大安區金華段二小段0346-0000號
103使字第0014號,臺北市大同區玉泉段二小段0298-0000號
103使字第0015號,臺北市信義區信義段四小段0016-0000號
103使字第0016號,臺北市北投區奇岩段三小段0068-0000號
103使字第0017號,臺北市士林區百齡段三小段0308-0000號
103使字第0018號,臺北市中山區中山段二小段0160-0000號
103使字第0019號,臺北市大安區學府段四小段0353-0000號
103使字第0020號,臺北市大同區延平段二小段0915-0000號
103使字第0020號,臺北市大同區延平段二小段0916-0000號
103使字第0020號,臺北市大同區延平段二小段0916-0001號
103使字第0020號,臺北市大同區延平段二小段0916-0002號
103使字第0021號,臺北市內湖區碧湖段四小段0881-0000號
103使字第0022號,臺北市北投區溫泉段二小段0235-0000號
103使字第0023號,臺北市士林區福林段二小段0565-0000號
103使字第0024號,臺北市萬華區萬大段一小段0291-0002號
103使字第0024號,臺北市萬華區萬大段一小段0290-0001號
103使字第0025號,臺北市文山區景美段二小段0119-0000號
103使字第0025號,臺北市文山區景美段二小段0121-0000號
103使字第0025號,臺北市文山區景美段二小段0132-0000號
103使字第0025號,臺北市文山區景美段二小段0120-0000號
103使字第0026號,臺北市中正區河堤段三小段0255-0000號
103使字第0027號,臺北市士林區三玉段一小段0001-0000號
103使字第0027號,臺北市士林區三玉段三小段0096-0000號
103使字第0027號,臺北市士林區芝蘭段一小段0009-0001號
103使字第0028號,臺北市內湖區碧湖段二小段0768-0000號
103使字第0029號,臺北市內湖區東湖段一小段0003-0008號
103使字第0030號,臺北市中正區河堤段四小段0497-0000號
103使字第0031號,臺北市大安區龍泉段二小段0053-0000號
103使字第0031號,臺北市大安區龍泉段二小段0054-0000號
103使字第0032號,臺北市士林區天玉段一小段0839-0000號
103使字第0033號,臺北市北投區八仙段二小段0131-0000號
103使字第0034號,臺北市文山區景美段一小段0676-0000號
103使字第0035號,臺北市內湖區舊宗段0080-0002號
103使字第0036號,臺北市內湖區潭美段三小段0367-0000號
103使字第0037號,臺北市內湖區舊宗段0046-0004號
103使字第0038號,臺北市中正區福和段一小段0048-0005號
103使字第0038號,臺北市中正區福和段一小段0048-0002號
103使字第0038號,臺北市中正區福和段一小段0048-0003號
103使字第0038號,臺北市中正區福和段一小段0048-0001號
103使字第0038號,臺北市中正區福和段一小段0048-0004號
103使字第0038號,臺北市中正區福和段一小段0048-0000號
103使字第0039號,臺北市文山區萬芳段四小段0255-0001號
103使字第0040號,臺北市南港區經貿段0071-0000號
103使字第0041號,臺北市士林區三玉段四小段0162-0000號
103使字第0042號,臺北市士林區華岡段三小段0285-0000號
103使字第0043號,臺北市南港區新光段二小段0280-0004號
103使字第0043號,臺北市南港區新光段二小段0278-0040號
103使字第0043號,臺北市南港區新光段二小段0280-0003號
103使字第0044號,臺北市士林區華岡段三小段0570-0001號
103使字第0044號,臺北市士林區華岡段三小段0614-0000號
103使字第0044號,臺北市士林區華岡段三小段0613-0000號
103使字第0045號,臺北市大同區迪化段二小段0175-0001號
103使字第0045號,臺北市大同區迪化段二小段0176-0000號
103使字第0045號,臺北市大同區迪化段二小段0175-0000號
103使字第0046號,臺北市北投區新民段三小段0419-0000號
103使字第0047號,臺北市士林區至善段一小段0360-0000號
103使字第0048號,臺北市士林區福林段三小段0337-0004號
103使字第0048號,臺北市士林區福林段三小段0338-0000號
103使字第0049號,臺北市南港區經貿段0032-0002號
103使字第0049號,臺北市南港區經貿段0032-0003號
103使字第0050號,臺北市北投區文林段五小段0220-0000號
103使字第0050號,臺北市北投區文林段五小段0223-0000號
103使字第0051號,臺北市大同區延平段二小段0450-0000號
103使字第0051號,臺北市大同區延平段二小段0447-0001號
103使字第0051號,臺北市大同區延平段二小段0449-0000號
103使字第0051號,臺北市大同區延平段二小段0447-0000號
103使字第0051號,臺北市大同區延平段二小段0448-0000號
103使字第0051號,臺北市大同區延平段二小段0449-0001號
103使字第0052號,臺北市大安區學府段四小段0353-0000號
103使字第0052號,臺北市大安區學府段四小段0343-0000號
103使字第0052號,臺北市大安區學府段四小段0315-0001號
103使字第0052號,臺北市大安區學府段四小段0313-0001號
103使字第0052號,臺北市大安區學府段四小段0334-0000號
103使字第0052號,臺北市大安區學府段四小段0349-0000號
103使字第0052號,臺北市大安區學府段四小段0344-0000號
103使字第0052號,臺北市大安區學府段四小段0217-0000號
103使字第0052號,臺北市大安區學府段四小段0230-0002號
103使字第0052號,臺北市大安區學府段四小段0354-0000號
103使字第0052號,臺北市大安區學府段四小段0355-0000號
103使字第0052號,臺北市大安區學府段四小段0346-0000號
103使字第0052號,臺北市大安區學府段四小段0345-0000號
103使字第0052號,臺北市大安區學府段四小段0313-0002號
103使字第0052號,臺北市大安區學府段四小段0230-0001號
103使字第0052號,臺北市大安區學府段四小段0349-0001號
103使字第0052號,臺北市大安區學府段四小段0348-0000號
103使字第0052號,臺北市大安區學府段四小段0317-0000號
103使字第0052號,臺北市大安區學府段四小段0316-0001號
103使字第0052號,臺北市大安區學府段四小段0355-0001號
103使字第0052號,臺北市大安區學府段四小段0352-0000號
103使字第0052號,臺北市大安區學府段四小段0230-0000號
103使字第0052號,臺北市大安區學府段四小段0329-0000號
103使字第0052號,臺北市大安區學府段四小段0216-0000號
103使字第0052號,臺北市大安區學府段四小段0328-0000號
103使字第0053號,臺北市士林區光華段三小段0935-0000號
103使字第0053號,臺北市士林區光華段三小段0937-0000號
103使字第0053號,臺北市士林區光華段三小段0936-0000號
103使字第0053號,臺北市士林區光華段三小段0946-0000號
103使字第0054號,臺北市北投區文林段三小段0221-0000號
103使字第0054號,臺北市北投區文林段三小段0222-0000號
103使字第0055號,臺北市士林區百齡段六小段0741-0000號
103使字第0055號,臺北市士林區百齡段六小段0746-0002號
103使字第0055號,臺北市士林區百齡段六小段0740-0001號
103使字第0055號,臺北市士林區百齡段六小段0732-0001號
103使字第0056號,臺北市內湖區舊宗段0070-0013號
103使字第0056號,臺北市內湖區舊宗段0070-0010號
103使字第0057號,臺北市內湖區舊宗段0076-0010號
103使字第0057號,臺北市內湖區舊宗段0076-0014號
103使字第0058號,臺北市內湖區舊宗段0081-0000號
103使字第0059號,臺北市信義區福德段三小段0004-0000號
103使字第0060號,臺北市文山區興安段一小段0374-0000號
103使字第0060號,臺北市文山區興安段一小段0437-0000號
103使字第0061號,臺北市南港區新光段三小段0152-0000號
103使字第0062號,臺北市大同區市府段二小段0023-0000號
103使字第0063號,臺北市北投區新民段三小段0332-0000號
103使字第0063號,臺北市北投區新民段三小段0254-0004號
103使字第0063號,臺北市北投區新民段三小段0288-0002號
103使字第0064號,臺北市士林區芝蘭段三小段0032-0000號
103使字第0065號,臺北市大安區辛亥段五小段0183-0000號
103使字第0065號,臺北市大安區辛亥段五小段0168-0000號
103使字第0065號,臺北市大安區辛亥段五小段0171-0002號
103使字第0065號,臺北市大安區辛亥段五小段0157-0001號
103使字第0065號,臺北市大安區辛亥段五小段0156-0001號
103使字第0065號,臺北市大安區辛亥段五小段0182-0000號
103使字第0065號,臺北市大安區辛亥段五小段0138-0007號
103使字第0065號,臺北市大安區辛亥段五小段0165-0000號
103使字第0065號,臺北市大安區辛亥段五小段0164-0000號
103使字第0065號,臺北市大安區辛亥段五小段0169-0000號
103使字第0065號,臺北市大安區辛亥段五小段0166-0000號
103使字第0065號,臺北市大安區辛亥段五小段0158-0000號
103使字第0065號,臺北市大安區辛亥段五小段0170-0000號
103使字第0065號,臺北市大安區辛亥段五小段0154-0004號
103使字第0065號,臺北市大安區辛亥段五小段0155-0001號
103使字第0065號,臺北市大安區辛亥段五小段0172-0002號
103使字第0065號,臺北市大安區辛亥段五小段0159-0000號
103使字第0065號,臺北市大安區辛亥段五小段0163-0000號
103使字第0065號,臺北市大安區辛亥段五小段0154-0001號
103使字第0065號,臺北市大安區辛亥段五小段0181-0007號
103使字第0065號,臺北市大安區辛亥段五小段0175-0001號
103使字第0065號,臺北市大安區辛亥段五小段0167-0000號
103使字第0065號,臺北市大安區辛亥段五小段0173-0002號
103使字第0065號,臺北市大安區辛亥段五小段0154-0003號
103使字第0065號,臺北市大安區辛亥段五小段0094-0003號
103使字第0066號,臺北市南港區南港段三小段0011-0000號
103使字第0067號,臺北市中山區長安段三小段0719-0000號
103使字第0068號,臺北市松山區民生段0013-0000號
103使字第0069號,臺北市中正區臨沂段三小段0353-0000號
103使字第0070號,臺北市大同區玉泉段一小段0375-0000號
103使字第0071號,臺北市士林區芝蘭段一小段0448-0000號
103使字第0072號,臺北市士林區蘭雅段三小段0236-0000號
103使字第0072號,臺北市士林區蘭雅段三小段0228-0000號
103使字第0072號,臺北市士林區蘭雅段三小段0229-0003號
103使字第0072號,臺北市士林區蘭雅段三小段0165-0000號
103使字第0072號,臺北市士林區蘭雅段三小段0229-0006號
103使字第0073號,臺北市北投區崇仰段一小段0208-0000號
103使字第0074號,臺北市信義區虎林段五小段0023-0000號
103使字第0074號,臺北市信義區虎林段五小段0022-0000號
103使字第0074號,臺北市信義區虎林段五小段0012-0013號
103使字第0074號,臺北市信義區虎林段五小段0012-0003號
103使字第0074號,臺北市信義區虎林段一小段0278-0004號
103使字第0074號,臺北市信義區虎林段一小段0278-0007號
103使字第0074號,臺北市信義區虎林段一小段0282-0002號
103使字第0074號,臺北市信義區虎林段五小段0012-0000號
103使字第0074號,臺北市信義區虎林段五小段0012-0005號
103使字第0074號,臺北市信義區虎林段五小段0022-0004號
103使字第0074號,臺北市信義區虎林段五小段0012-0004號
103使字第0074號,臺北市信義區虎林段一小段0282-0003號
103使字第0074號,臺北市信義區虎林段一小段0278-0006號
103使字第0074號,臺北市信義區虎林段五小段0022-0005號
103使字第0074號,臺北市信義區虎林段一小段0278-0000號
103使字第0074號,臺北市信義區虎林段五小段0022-0006號
103使字第0075號,臺北市內湖區石潭段五小段0011-0000號
103使字第0076號,臺北市大安區金華段二小段0570-0000號
103使字第0077號,臺北市北投區立農段一小段0596-0000號
103使字第0077號,臺北市北投區立農段一小段0598-0001號
103使字第0078號,臺北市信義區吳興段三小段0775-0000號
103使字第0079號,臺北市內湖區東湖段六小段0494-0000號
103使字第0079號,臺北市內湖區東湖段六小段0489-0000號
103使字第0079號,臺北市內湖區康寧段一小段0429-0008號
103使字第0079號,臺北市內湖區東湖段六小段0497-0000號
103使字第0079號,臺北市內湖區康寧段一小段0429-0006號
103使字第0079號,臺北市內湖區康寧段一小段0236-0000號
103使字第0079號,臺北市內湖區東湖段六小段0504-0000號
103使字第0079號,臺北市內湖區康寧段一小段0237-0007號
103使字第0079號,臺北市內湖區東湖段六小段0530-0000號
103使字第0079號,臺北市內湖區康寧段一小段0429-0000號
103使字第0079號,臺北市內湖區康寧段一小段0429-0009號
103使字第0079號,臺北市內湖區東湖段六小段0512-0000號
103使字第0079號,臺北市內湖區東湖段六小段0495-0000號
103使字第0079號,臺北市內湖區東湖段六小段0496-0000號
103使字第0079號,臺北市內湖區康寧段一小段0429-0007號
103使字第0080號,臺北市內湖區碧湖段二小段0671-0000號
103使字第0081號,臺北市中正區臨沂段一小段0553-0000號
103使字第0082號,臺北市中正區南海段五小段0390-0000號
103使字第0083號,臺北市士林區陽明段二小段0498-0000號
103使字第0084號,臺北市北投區桃源段四小段0188-0000號
103使字第0085號,臺北市中正區成功段一小段0014-0004號
103使字第0085號,臺北市中正區成功段一小段0062-0009號
103使字第0085號,臺北市中正區成功段一小段0063-0027號
103使字第0085號,臺北市中正區成功段一小段0063-0013號
103使字第0085號,臺北市中正區成功段一小段0062-0012號
103使字第0085號,臺北市中正區成功段一小段0062-0000號
103使字第0085號,臺北市中正區成功段一小段0063-0041號
103使字第0085號,臺北市中正區成功段一小段0014-0001號
103使字第0085號,臺北市中正區成功段一小段0062-0010號
103使字第0085號,臺北市中正區成功段一小段0063-0000號
103使字第0085號,臺北市中正區成功段一小段0062-0011號
103使字第0085號,臺北市中正區成功段一小段0062-0005號
103使字第0085號,臺北市中正區成功段一小段0016-0000號
103使字第0085號,臺北市中正區成功段一小段0062-0001號
103使字第0085號,臺北市中正區成功段一小段0015-0000號
103使字第0086號,臺北市南港區向陽段0011-0013號
103使字第0087號,臺北市北投區文林段四小段0032-0000號
103使字第0087號,臺北市北投區文林段四小段0032-0001號
103使字第0087號,臺北市北投區文林段四小段0073-0036號
103使字第0087號,臺北市北投區文林段四小段0073-0027號
103使字第0088號,臺北市大安區懷生段二小段0537-0002號
103使字第0088號,臺北市大安區懷生段二小段0538-0000號
103使字第0089號,臺北市中山區金泰段0098-0000號
103使字第0090號,臺北市中正區成功段二小段0071-0002號
103使字第0090號,臺北市中正區成功段二小段0078-0000號
103使字第0090號,臺北市中正區成功段二小段0079-0000號
103使字第0090號,臺北市中正區成功段二小段0077-0000號
103使字第0090號,臺北市中正區成功段二小段0070-0000號
103使字第0091號,臺北市士林區天玉段一小段0921-0000號
103使字第0092號,臺北市中山區金泰段0009-0010號
103使字第0093號,臺北市內湖區碧湖段四小段0952-0000號
103使字第0094號,臺北市中山區長安段一小段0732-0000號
103使字第0095號,臺北市北投區立農段五小段0070-0002號
103使字第0095號,臺北市北投區立農段三小段0338-0000號
103使字第0095號,臺北市北投區立農段二小段0384-0000號
103使字第0096號,臺北市中山區德惠段三小段0098-0000號
103使字第0097號,臺北市萬華區青年段一小段0155-0000號
103使字第0097號,臺北市萬華區青年段一小段0153-0000號
103使字第0097號,臺北市萬華區青年段一小段0156-0000號
103使字第0097號,臺北市萬華區青年段一小段0157-0000號
103使字第0097號,臺北市萬華區青年段一小段0154-0000號
103使字第0098號,臺北市大安區金華段四小段0050-0000號
103使字第0099號,臺北市內湖區碧湖段二小段0017-0000號
103使字第0099號,臺北市內湖區碧湖段二小段0020-0000號
103使字第0100號,臺北市文山區政大段二小段0473-0000號
103使字第0101號,臺北市松山區寶清段三小段0165-0000號
103使字第0102號,臺北市信義區逸仙段二小段0012-0000號
103使字第0103號,臺北市大同區大龍段一小段0579-0000號
103使字第0103號,臺北市大同區大龍段一小段0571-0000號
103使字第0103號,臺北市大同區大龍段一小段0578-0000號
103使字第0104號,臺北市松山區美仁段二小段0888-0000號
103使字第0104號,臺北市松山區美仁段二小段0888-0001號
103使字第0104號,臺北市松山區美仁段二小段0885-0000號
103使字第0104號,臺北市松山區美仁段二小段0894-0006號
103使字第0104號,臺北市松山區美仁段二小段0889-0000號
103使字第0104號,臺北市松山區美仁段二小段0894-0004號
103使字第0104號,臺北市松山區美仁段二小段0884-0001號
103使字第0104號,臺北市松山區美仁段二小段0894-0005號
103使字第0105號,臺北市士林區陽明段四小段0713-0002號
103使字第0105號,臺北市士林區陽明段四小段0704-0000號
103使字第0105號,臺北市士林區陽明段四小段0703-0000號
103使字第0106號,臺北市大同區迪化段二小段0185-0000號
103使字第0106號,臺北市大同區迪化段二小段0183-0000號
103使字第0106號,臺北市大同區迪化段二小段0184-0001號
103使字第0106號,臺北市大同區迪化段二小段0184-0000號
103使字第0107號,臺北市大安區大安段二小段0210-0000號
103使字第0107號,臺北市大安區大安段二小段0209-0000號
103使字第0108號,臺北市中正區永昌段四小段0122-0000號
103使字第0108號,臺北市中正區永昌段四小段0123-0000號
